Time (s),Current (uA)
203.82,4040180.62
203.83,3907144.83
203.84,3450705.99
203.85,4295407.03
203.86,3656832.73
203.87,3044255.03
203.88,3548638.93
203.89,4479845.49
203.9,4325217.63
203.91,3855059.18
203.92,3836528.48
203.93,4611254.62
203.94,4186820.88
203.95,3652822.48
203.96,4264455.09
203.97,3099398.37
203.98,4393778.26
203.99,4572278.88
204.0,4249653.74
204.01,3659981.09
204.02,4694002.64
204.03,4186883.58
204.04,3469282.68
204.05,3000667.52
204.06,4220830.61
204.07,3653596.96
204.08,3365901.33
204.09,4477163.82
204.1,3534500.62
204.11,4657820.63
204.12,4102330.14
204.13,4405219.89
204.14,2874933.82
204.15,4805029.1
204.16,3925698.79
204.17,3747700.18
204.18,3593232.34
204.19,4279038.21
204.2,3870323.99
204.21,4746500.95
204.22,3902532.09
204.23,3199617.32
204.24,4397841.82
204.25,3480652.51
204.26,3363431.94
204.27,3951606.46
204.28,3414081.72
204.29,3673401.88
204.3,4511294.99
204.31,3171250.57
204.32,4430688.03
204.33,3489466.73
204.34,4731357.25
204.35,3897236.84
204.36,4106129.65
204.37,3072880.76
204.38,3291803.81
204.39,3124267.04
204.4,3995950.37
204.41,4424360.53
204.42,3305209.18
204.43,4701465.54
204.44,2709444.18
204.45,4476520.04
204.46,4038168.25
204.47,3834439.32
204.48,3961453.81
204.49,3995002.29
204.5,4279413.04
204.51,3055406.29
204.52,4329700.66
204.53,3007604.92
204.54,3253917.58
204.55,4406752.17
204.56,3378032.21
204.57,2797360.08
204.58,4970467.95
204.59,3693010.75
204.6,3523096.05
204.61,3880569.19
204.62,4334486.11
204.63,3376191.3
204.64,4031958.3
204.65,3045463.02
204.66,4735243.92
204.67,4541347.2
204.68,3494658.34
204.69,3284619.22
204.7,4158108.82
204.71,3839149.93
204.72,3552833.58
204.73,4263492.04
204.74,4331514.11
204.75,4450056.33
204.76,4205344.23
204.77,3936176.67
204.78,3838859.87
204.79,4221217.78
204.8,3442481.84
204.81,3799038.99
204.82,4605394.22
204.83,4167056.87
204.84,3284111.45
204.85,4505534.8
204.86,4314762.15
204.87,3328466.85
204.88,2989870.17
204.89,4870532.49
204.9,4454075.67
204.91,3298482.07
204.92,4293264.41
204.93,4400712.3
204.94,3010114.69
204.95,4435026.63
204.96,3510821.07
204.97,3181271.0
204.98,3471917.13
204.99,3693114.49
205.0,4064315.65
205.01,3430491.47
205.02,4315950.85
205.03,3941981.22
205.04,4595798.08
205.05,3447628.54
205.06,4279344.92
205.07,3600727.59
205.08,4386797.65
205.09,3692164.86
205.1,3866070.92
205.11,3954337.24
205.12,2789658.41
205.13,4768148.74
205.14,4227637.12
205.15,2917547.56
205.16,4082673.3
205.17,3854624.35
205.18,4116062.05
205.19,3517197.68
205.2,4350970.68
205.21,3990233.11
205.22,3096781.81
205.23,3806744.87
205.24,3759682.19
205.25,3040240.03
205.26,4393870.96
205.27,3989576.83
205.28,3790426.61
205.29,4045244.36
205.3,3627142.45
205.31,3369505.26
205.32,4284452.29
205.33,3754960.34
205.34,3130676.12
205.35,3315105.45
205.36,4322730.06
205.37,3976887.33
205.38,3706972.25
205.39,3759810.19
205.4,3332589.36
205.41,3446417.33
205.42,3680184.15
205.43,3715565.59
205.44,4705733.73
205.45,3552390.51
205.46,3339878.31
205.47,4695955.77
205.48,3643274.92
205.49,3869386.69
205.5,3716317.4
205.51,4524218.21
205.52,3062526.4
205.53,4134355.68
205.54,4521852.23
205.55,4263557.02
205.56,4378329.56
205.57,3281788.95
205.58,4216681.89
205.59,3768165.58
205.6,5288147.88
205.61,3179272.47
205.62,3891924.59
205.63,3536286.82
205.64,3049122.71
205.65,3990379.82
205.66,3571557.62
205.67,4811757.12
205.68,2844817.21
205.69,4661611.06
205.7,4103773.55
205.71,3451624.08
205.72,4071825.46
205.73,3205084.04
205.74,4332570.83
205.75,4387498.85
205.76,2853823.32
205.77,3382005.33
205.78,4923164.4
205.79,3762767.24
205.8,3070217.84
205.81,3817889.67
205.82,4620440.69
205.83,3356528.37
205.84,3714769.03
205.85,4161334.82
205.86,3029998.14
205.87,4093184.43
205.88,4080287.53
205.89,4292060.73
205.9,3264021.09
205.91,4078352.23
205.92,3854190.8
205.93,4961955.66
205.94,4305434.99
205.95,3854180.03
205.96,4378144.66
205.97,3725218.44
205.98,2742025.85
205.99,3546880.51
206.0,3702740.6
206.01,4081161.86
206.02,3544278.15
206.03,3705204.85
206.04,2785366.64
206.05,3623163.01
206.06,4018966.05
206.07,4175867.68
206.08,4326893.29
206.09,3767452.57
206.1,4138799.39
206.11,3248770.32
206.12,3784704.91
206.13,4055862.03
206.14,3460774.15
206.15,3625086.86
206.16,4782224.13
206.17,3737184.91
206.18,3424777.64
206.19,4168087.66
206.2,3469571.62
206.21,4188776.36
206.22,3876475.53
206.23,3250588.14
206.24,3215444.37
206.25,5084109.03
206.26,3185922.25
206.27,3292584.57
206.28,4191583.53
206.29,3269760.67
206.3,3688194.53
206.31,4883045.98
206.32,2757826.57
206.33,2649364.31
206.34,3900624.5
206.35,4551669.4
206.36,4061577.31
206.37,3771336.36
206.38,3209126.94
206.39,4481712.22
206.4,5222202.91
206.41,2620906.69
206.42,4251929.68
206.43,4325246.44
206.44,4045818.3
206.45,3482081.18
206.46,4247926.99
206.47,3040758.02
206.48,2888965.79
206.49,4328422.62
206.5,3519500.36
206.51,3631156.51
206.52,3227958.39
206.53,4302967.98
206.54,3838024.87
206.55,3252776.47
206.56,3631893.97
206.57,3730808.53
206.58,3117138.22
206.59,4898916.52
206.6,2848696.44
206.61,3396225.21
206.62,3412734.87
206.63,3698334.09
206.64,3995732.91
206.65,3523892.35
206.66,3655113.21
206.67,4000713.81
206.68,2894271.18
206.69,3404921.88
206.7,3962032.66
206.71,3610868.75
206.72,4004265.14
206.73,2748661.34
206.74,2917491.03
206.75,4822484.12
206.76,3141241.65
206.77,2938558.42
206.78,3764056.88
206.79,3446865.99
206.8,4489417.82
206.81,2823157.08
206.82,3800058.7
206.83,3748550.0
206.84,3906568.86
206.85,4896186.1
206.86,3767420.36
206.87,3469827.05
206.88,4073045.44
206.89,4901484.69
206.9,3444196.53
206.91,4682965.97
206.92,4386381.41
206.93,4419562.56
206.94,3463863.41
206.95,4364039.61
206.96,3354622.39
206.97,3060571.0
206.98,4355386.24
206.99,3505101.93
207.0,2969177.24
207.01,3134958.12
207.02,5467912.01
207.03,3917199.15
207.04,4078537.43
207.05,3321069.3
207.06,4465855.68
207.07,3877603.61
207.08,3379029.67
207.09,3499338.17
207.1,4335856.24
207.11,3368527.28
207.12,4208097.84
207.13,2977434.23
207.14,4353996.34
207.15,3683197.52
207.16,3501837.14
207.17,3474635.67
207.18,3585541.24
207.19,3064833.85
207.2,5017188.14
207.21,3437986.86
207.22,4091950.26
207.23,3706130.72
207.24,3831514.77
207.25,4707564.03
207.26,3174148.8
207.27,2853011.09
207.28,3853680.43
207.29,4847508.22
207.3,4123504.37
207.31,3416108.33
207.32,3725930.18
207.33,4807797.45
207.34,4605102.33
207.35,3501489.5
207.36,3321382.11
207.37,4861595.36
207.38,3590802.7
207.39,4393480.96
207.4,4282614.99
207.41,3605685.56
207.42,4766239.71
207.43,3930326.04
207.44,3836493.61
207.45,3635590.25
207.46,4366302.05
207.47,2732396.85
207.48,3749502.76
207.49,3819607.22
207.5,3877472.58
207.51,3768778.73
207.52,3644017.24
207.53,4125653.9
207.54,3352667.86
207.55,5392862.19
207.56,3982377.28
207.57,4387276.69
207.58,4919509.37
207.59,3694747.27
207.6,4743583.83
207.61,3911392.84
207.62,3904442.42
207.63,4011279.25
207.64,4703917.89
207.65,3191659.58
207.66,3723626.71
207.67,3813808.1
207.68,4843171.73
207.69,3596020.36
207.7,3716571.64
207.71,4669003.93
207.72,3161256.69
207.73,4040698.23
207.74,3845368.18
207.75,4720145.04
207.76,3718333.3
207.77,3994089.84
207.78,4207091.14
207.79,3498607.46
207.8,4612883.01
207.81,3649200.39
207.82,3935985.47
207.83,2561239.25
207.84,3529115.3
207.85,2976573.58
207.86,4145905.08
207.87,4270950.6
207.88,4902507.76
207.89,3520541.29
207.9,4042720.23
207.91,4601744.84
207.92,3167806.81
207.93,4166713.48
207.94,3995401.99
207.95,4131839.62
207.96,3408265.89
207.97,3908039.08
207.98,5183332.81
207.99,3328055.15
208.0,4006116.58
208.01,3511449.44
208.02,4410731.94
208.03,3733727.77
208.04,4832263.79
208.05,3793543.11
208.06,3716690.52
208.07,3226064.18
208.08,4446066.45
208.09,3275762.46
208.1,4294928.21
208.11,3715986.72
208.12,3847024.84
208.13,4232853.7
208.14,4343820.07
208.15,3164126.57
208.16,4252775.85
208.17,4685590.98
208.18,3555027.36
208.19,3481769.01
208.2,3522030.33
208.21,4393347.58
208.22,4655284.81
208.23,3270918.87
208.24,4371417.05
208.25,3638823.71
208.26,4429494.45
208.27,4312375.21
208.28,4016160.18
208.29,3118627.44
208.3,3372718.84
208.31,5070822.29
208.32,3932788.29
208.33,3109855.12
208.34,4353504.53
208.35,3906507.97
208.36,3951277.74
208.37,3993711.45
208.38,3549787.86
208.39,4783237.77
208.4,3220572.97
208.41,3300336.48
208.42,3739887.86
208.43,4444704.19
208.44,3340941.31
208.45,3827674.6
208.46,2828074.87
208.47,3631023.6
208.48,4630227.55
208.49,3056122.77
208.5,3108053.55
208.51,3312186.94
208.52,4012559.57
208.53,3878478.24
208.54,3952984.64
208.55,3923679.76
208.56,4560877.29
208.57,3275237.53
208.58,3926273.07
208.59,4117951.88
208.6,3988046.1
208.61,3460974.16
208.62,4408783.8
208.63,3642230.92
208.64,4592928.68
208.65,3449027.72
208.66,3556587.58
208.67,3672980.39
208.68,4168117.64
208.69,3616327.58
208.7,2839393.33
208.71,4403212.07
208.72,3417646.6
208.73,4200088.96
208.74,3603262.15
208.75,2523589.23
208.76,4506471.63
208.77,3086867.92
208.78,4054320.97
208.79,3139024.17
208.8,3982641.87
208.81,3271051.79
208.82,4570050.96
208.83,2981658.12
208.84,3362088.42
208.85,3366448.5
208.86,4631284.74
208.87,3518711.66
208.88,4394168.11
208.89,3353575.77
208.9,3328909.55
208.91,5197560.3
208.92,4566598.79
208.93,3634448.81
208.94,3767039.17
208.95,4289681.14
208.96,4119791.38
208.97,2554082.05
208.98,4222606.08
208.99,4993922.35
209.0,2857058.56
209.01,3919080.74
209.02,2716827.95
209.03,4176403.42
209.04,4069751.8
209.05,4209794.11
209.06,3128689.52
209.07,4287953.19
209.08,2971629.27
209.09,4687432.79
209.1,3568340.41
209.11,3828377.2
209.12,3637105.11
209.13,3279172.98
209.14,4146827.3
209.15,3646983.26
209.16,3104864.56
209.17,4271794.21
209.18,2821757.98
209.19,3671345.29
209.2,3841680.76
209.21,4150994.81
209.22,4820739.57
209.23,3861592.84
209.24,3945403.97
209.25,3736081.91
209.26,4021639.94
209.27,4763299.37
209.28,3276925.73
209.29,4565159.37
209.3,3080990.98
209.31,3315584.29
209.32,3520601.36
209.33,3579528.46
209.34,4185855.85
209.35,4043887.74
209.36,4546965.47
209.37,3232717.31
209.38,2896875.79
209.39,4123731.02
209.4,4894589.27
209.41,4844371.33
209.42,3221800.74
209.43,4038749.65
209.44,3953137.56
209.45,5052983.25
209.46,3589330.73
209.47,3110262.61
209.48,4197889.06
209.49,3524805.93
209.5,3707828.81
209.51,3030592.25
209.52,4115400.14
209.53,5008726.93
209.54,3247483.73
209.55,4383119.36
209.56,3058633.7
209.57,3600599.14
209.58,4184080.76
209.59,4549761.9
209.6,3783644.18
209.61,2883741.55
209.62,3821508.76
209.63,4029255.67
209.64,3794702.9
209.65,3617629.31
209.66,3726381.12
209.67,3757430.22
209.68,3740394.25
209.69,4987677.29
209.7,3765644.16
209.71,2927113.76
209.72,3169157.56
209.73,4434908.07
209.74,3870836.54
209.75,3826800.7
209.76,3288006.82
209.77,4735831.89
209.78,3202951.69
209.79,4493262.61
209.8,4012362.56
209.81,3823379.77
209.82,4153165.11
209.83,3610168.94
209.84,4947103.7
209.85,4563476.39
209.86,4026773.18
209.87,2733338.23
209.88,5173285.37
209.89,4005719.1
209.9,3316103.65
209.91,3498849.01
209.92,4856780.85
209.93,4335661.03
209.94,3981411.4
209.95,3337051.74
209.96,5236990.71
209.97,4098347.75
209.98,3825942.85
209.99,4594286.79
210.0,3968635.64
210.01,4620015.93
210.02,4444930.82
210.03,2877854.13
210.04,3686366.09
210.05,3902768.89
210.06,4278188.29
210.07,4259025.01
210.08,3625325.25
210.09,3175096.77
210.1,4280632.72
210.11,3354899.59
210.12,4206906.71
210.13,3396517.11
210.14,3314421.36
210.15,3664394.1
210.16,3852783.47
210.17,3027751.86
210.18,3308155.34
210.19,5113828.89
210.2,3548218.55
210.21,2829271.68
210.22,5058289.12
210.23,3694720.71
210.24,3330323.01
210.25,4671222.79
210.26,2863097.13
210.27,4032332.29
210.28,3811381.95
210.29,4096505.69
210.3,3681239.01
210.31,3522910.14
210.32,3016122.84
210.33,4253179.8
210.34,4239969.77
210.35,2857643.91
210.36,3961174.25
210.37,4796894.63
210.38,3637642.25
210.39,3262178.08
210.4,3650470.43
210.41,3459635.51
210.42,4132691.33
210.43,3034544.66
210.44,4631597.81
210.45,2834154.21
210.46,3878006.96
210.47,3647805.91
210.48,3444792.32
210.49,4534484.1
210.5,5136594.73
210.51,3819367.54
210.52,3809893.39
210.53,4119264.5
210.54,3682224.75
210.55,4769781.51
210.56,2890401.49
210.57,4785518.85
210.58,3349642.96
210.59,3301635.99
210.6,3433343.82
210.61,4670231.56
210.62,3064199.55
210.63,3931057.98
210.64,3640708.12
210.65,2864617.73
210.66,3891415.43
210.67,3818661.94
210.68,3333446.13
210.69,4406928.65
210.7,3561328.09
210.71,3163127.06
210.72,3725883.69
210.73,4435001.18
210.74,3755909.31
210.75,3072638.05
210.76,4014334.09
210.77,3718329.51
210.78,3915063.2
210.79,3682997.56
210.8,3476764.47
210.81,5242213.93
210.82,3246214.36
210.83,2576713.31
210.84,3422034.03
210.85,3690894.1
210.86,4372748.04
210.87,3386020.86
210.88,3365506.21
210.89,4949508.52
210.9,4559164.01
210.91,3699977.19
210.92,3102349.51
210.93,3847070.6
210.94,3528379.86
210.95,3814748.51
210.96,3893360.25
210.97,3326066.45
210.98,5095471.62
210.99,3001088.92
211.0,3618817.23
211.01,4035944.68
211.02,4268446.78
211.03,3669491.53
211.04,3607185.57
211.05,3644933.19
211.06,4423849.1
211.07,4889962.56
211.08,5627743.33
211.09,4523491.02
211.1,2932900.08
211.11,4318325.84
211.12,3692461.02
211.13,4627787.57
211.14,3739033.68
211.15,3983808.95
211.16,4892733.59
211.17,3717015.07
211.18,3980188.36
211.19,3855791.73
211.2,4124482.63
211.21,3709901.15
211.22,3464822.8
211.23,4602796.88
211.24,4175472.81
211.25,2848958.01
211.26,3669045.99
211.27,3548912.66
211.28,4263340.52
211.29,3118215.88
211.3,3479510.61
211.31,3193143.63
211.32,4448116.6
211.33,4332661.05
211.34,4595339.38
211.35,3597958.18
211.36,4618116.8
211.37,3788105.05
211.38,3268082.69
211.39,4036564.68
211.4,3650413.24
211.41,4144015.07
211.42,3512234.61
211.43,3334816.42
211.44,3267301.09
211.45,4714672.33
211.46,4097999.65
211.47,3180393.39
211.48,3379769.35
211.49,3887207.28
211.5,3522325.58
211.51,3475228.13
211.52,3733679.69
211.53,3367801.86
211.54,3767607.86
211.55,4139805.38
211.56,3690514.07
211.57,2858575.96
211.58,3789926.61
211.59,4045739.12
211.6,4509034.89
211.61,4113134.85
211.62,2786130.51
211.63,3631027.28
211.64,3967050.86
211.65,3254359.05
211.66,4146228.32
211.67,3926623.68
211.68,3310751.08
211.69,3846582.03
211.7,4124352.91
211.71,3729870.63
211.72,4091879.21
211.73,3838273.4
211.74,4635958.87
211.75,4522193.98
211.76,2912889.2
211.77,3122312.5
211.78,4429154.5
211.79,3306566.98
211.8,3179374.09
211.81,3601324.0
211.82,4153006.84
211.83,3307023.91
211.84,3667278.53
211.85,4331979.34
211.86,3511621.18
211.87,3627073.13
211.88,3724721.08
211.89,3328732.41
211.9,5034839.42
211.91,4213863.31
211.92,3937658.89
211.93,3625041.62
211.94,4453055.85
211.95,4394945.36
211.96,3906958.57
211.97,3618570.68
211.98,4077447.33
211.99,3928433.26
212.0,3648258.28
212.01,3455779.05
212.02,3007413.28
212.03,5037808.37
212.04,3743180.98
212.05,3484133.28
212.06,3235080.59
212.07,3930279.33
212.08,3887812.83
212.09,4552613.41
212.1,4033789.78
212.11,4631957.0
212.12,3498787.45
212.13,3690530.7
212.14,4757870.38
212.15,3739585.1
212.16,4002324.16
212.17,4018932.52
212.18,4719446.17
212.19,3077889.15
212.2,4155132.37
212.21,4152534.47
212.22,3936958.47
212.23,4370434.57
212.24,3991306.04
212.25,3972093.91
212.26,4147805.86
212.27,2800967.6
212.28,4713595.86
212.29,3641161.92
212.3,3495895.84
212.31,3304311.4
212.32,3661870.11
212.33,5179610.87
212.34,4170299.91
212.35,3876914.01
212.36,3017738.11
212.37,3323864.65
212.38,3914232.9
212.39,3781570.14
212.4,3748096.99
212.41,3109096.95
212.42,3877290.44
212.43,3703396.51
212.44,3269430.07
212.45,3609858.43
212.46,3837829.43
212.47,3639113.86
212.48,4722873.45
212.49,3790324.71
212.5,3781661.03
212.51,3194607.64
212.52,5234570.48
212.53,3401800.24
212.54,3033548.16
212.55,3988129.95
212.56,4118138.21
212.57,3143261.09
212.58,2636047.14
212.59,4154902.7
212.6,4093810.87
212.61,3809331.1
212.62,4042203.62
212.63,4468514.5
212.64,3784817.27
212.65,3779250.11
212.66,4038923.26
212.67,3548970.17
212.68,3286527.07
212.69,3922373.59
212.7,3053788.91
212.71,3837307.57
212.72,3820371.69
212.73,3722755.46
212.74,3269066.57
212.75,3061601.33
212.76,4829233.63
212.77,3571286.08
212.78,3504387.24
212.79,4579176.21
212.8,4448755.69
212.81,3995781.79
212.82,3962103.17
212.83,4268074.66
212.84,4162465.92
212.85,3399907.16
212.86,3757253.43
212.87,3430912.13
212.88,4030284.44
212.89,3834497.08
212.9,4382192.08
212.91,3630865.13
212.92,4682365.46
212.93,5075947.67
212.94,3653429.87
212.95,3242460.37
212.96,4257921.78
212.97,4045018.26
212.98,3245909.2
212.99,3738954.91
213.0,3358392.94
213.01,4194115.91
213.02,3529241.31
213.03,4496702.03
213.04,3955637.87
213.05,4096266.95
213.06,4440818.48
213.07,4219237.0
213.08,4247803.73
213.09,3663127.73
213.1,4102434.5
213.11,3887220.11
213.12,3951125.19
213.13,4066049.71
213.14,4287274.83
213.15,3730516.25
213.16,3734644.16
213.17,4144398.13
213.18,3655921.88
213.19,2953720.88
213.2,3502947.33
213.21,3077011.57
213.22,4439655.04
213.23,3904156.5
213.24,4565887.37
213.25,2985898.91
213.26,4000021.93
213.27,4139484.34
213.28,3680608.47
213.29,3210149.68
213.3,4331846.97
213.31,3100898.14
213.32,4433031.84
213.33,3312555.2
213.34,3727511.8
213.35,4204287.91
213.36,3836398.01
213.37,3975823.33
213.38,4582073.84
213.39,3941129.42
213.4,3928354.37
213.41,3788045.06
213.42,4694140.2
213.43,4298764.44
213.44,4326981.3
213.45,4125825.69
213.46,3702443.64
213.47,4343005.95
213.48,3502422.46
213.49,4161874.51
213.5,4668509.67
213.51,2573872.01
213.52,4110128.26
213.53,4614666.05
213.54,3404943.11
213.55,3701666.59
213.56,4692687.08
213.57,3573674.42
213.58,4703508.24
213.59,4292287.13
213.6,3486785.83
213.61,3478366.85
213.62,3750036.31
213.63,2972107.08
213.64,4685412.88
213.65,4107457.26
213.66,4769556.94
213.67,3517566.62
213.68,3166866.84
213.69,4617146.13
213.7,4154108.38
213.71,3151649.15
213.72,3163361.76
213.73,3835258.16
213.74,3863859.12
213.75,4086408.93
213.76,3944476.64
213.77,3776778.86
